Matric_Aggregate_Group,FTEN,Matric_Status_Code,Age_Group,Race,Gender,Home_Language,Employment,Magisterial_District,Region,Class
0901_0950,T,DEGR,26_28     ,African,M,ISIZULU,Employed,JOHANNESBURG,Gauteng,1
1201_1300,T,DEGR,26_28     ,African,F,XITSONGA,Employed,JOHANNESBURG,Gauteng,1
0000_0000,T,KWAL,26_28     ,African,M,ENGLISH,Employed,BELLVILLE,Western Cape,1
0000_0000,T,KWAL,26_28     ,African,M,ENGLISH,Employed,JOHANNESBURG,Gauteng,1
1001_1050,F,DEGR,20_21     ,African,M,SETSWANA,Unemployed,JOHANNESBURG,Gauteng,1
0000_0000,F,DEGR,18_19     ,Indian,F,ENGLISH,Unemployed,PRETORIA,Gauteng,1
0000_0000,F,DEGR,18_19     ,White,M,ENGLISH,Employed,DURBAN,KwaZulu-Natal,1
0951_1000,T,DIPL,24_25     ,African,F,ISIZULU,Unemployed,DURBAN,KwaZulu-Natal,1
1201_1300,T,DEGR,20_21     ,African,F,ENGLISH,Unemployed,UMLAZI,KwaZulu-Natal,1
0001_0600,T,KWAL,29_34     ,African,M,XITSONGA,Employed,RANDBURG,Gauteng,1
1151_1200,T,DEGR,24_25     ,Indian,M,ENGLISH,Employed,DURBAN,KwaZulu-Natal,1
1101_1150,T,DEGR,24_25     ,White,M,ENGLISH,Employed,RANDBURG,Gauteng,1
1301_1400,T,DEGR,22_23     ,Coloured,M,ENGLISH,Employed,BOKSBURG,Gauteng,1
1301_1400,T,DEGR,22_23     ,African,M,ISIZULU,Employed,DURBAN,KwaZulu-Natal,1
1101_1150,T,DEGR,22_23     ,African,F,ISIXHOSA,Employed,WITBANK,North Eastern,1
0801_0850,T,MATR,29_34     ,African,M,SETSWANA,Employed,JOHANNESBURG,Gauteng,1
1201_1300,T,DEGR,26_28     ,African,F,ISIXHOSA,Unemployed,RANDBURG,Gauteng,1
1401_3000,T,DEGR,22_23     ,African,F,ISIZULU,Employed,PIETERMARITZBURG,KwaZulu-Natal,1
1201_1300,F,DEGR,20_21     ,Coloured,F,ENGLISH,Unemployed,KUILS RIVER,Western Cape,1
0000_0000,T,DEGR,26_28     ,African,M,ISIZULU,Unemployed,DURBAN,KwaZulu-Natal,1
0951_1000,F,HCER,26_28     ,African,F,SESOTHO,Unemployed,PRETORIA,Gauteng,1
0001_0600,T,KWAL,35_40     ,African,M,NORTHERN SOTHO,Employed,BOKSBURG,Gauteng,1
1001_1050,T,DIPL,24_25     ,African,F,NORTHERN SOTHO,Unemployed,JOHANNESBURG,Gauteng,1
0851_0900,F,DIPL,20_21     ,African,F,ISIZULU,Unemployed,BENONI,Gauteng,1
0000_0000,T,DEGR,26_28     ,African,M,TSHIVENDA,Employed,ROODEPOORT,Gauteng,1
0000_0000,T,DEGR,20_21     ,African,M,ENGLISH,Unemployed,JOHANNESBURG,Gauteng,1
1051_1100,T,DEGR,24_25     ,African,M,NORTHERN SOTHO,Employed,ALBERTON,Gauteng,1
1151_1200,T,DEGR,24_25     ,African,F,TSHIVENDA,Unemployed,ROODEPOORT,Gauteng,1
1001_1050,T,DIPL,24_25     ,African,F,SESOTHO,Employed,GERMISTON,Gauteng,1
0000_0000,T,DEGR,22_23     ,African,F,ISIZULU,Unemployed,DURBAN,KwaZulu-Natal,1
0601_0800,T,DEGR,29_34     ,Coloured,M,AFRIKAANS,Employed,KUILS RIVER,Western Cape,1
0000_0000,F,DEGR,18_19     ,Indian,M,ENGLISH,Unemployed,PIETERMARITZBURG,KwaZulu-Natal,1
1201_1300,F,DEGR,20_21     ,White,M,ENGLISH,Employed,GERMISTON,Gauteng,1
0901_0950,F,DIPL,24_25     ,African,F,ISIZULU,Unemployed,JOHANNESBURG,Gauteng,1
1051_1100,T,DEGR,29_34     ,White,M,ENGLISH,Employed,ALBERTON,Gauteng,1
0000_0000,T,DIPL,29_34     ,African,M,NORTHERN SOTHO,Employed,KEMPTON PARK,Gauteng,1
0000_0000,T,DEGR,18_19     ,Indian,F,ENGLISH,Unemployed,ALBERTON,Gauteng,1
0000_0000,T,HCER,26_28     ,African,F,ISIZULU,Employed,PINETOWN,KwaZulu-Natal,1
0000_0000,T,DIPL,26_28     ,African,M,ISIZULU,Unemployed,DURBAN,KwaZulu-Natal,1
1301_1400,T,DEGR,26_28     ,African,M,ISIZULU,Employed,DURBAN,KwaZulu-Natal,1
1101_1150,T,DEGR,20_21     ,African,M,NORTHERN SOTHO,Unemployed,KEMPTON PARK,Gauteng,1
0000_0000,F,DEGR,20_21     ,White,F,ENGLISH,Employed,DURBAN,KwaZulu-Natal,1
0000_0000,F,DEGR,20_21     ,White,M,ENGLISH,Unemployed,ALBERTON,Gauteng,1
1051_1100,T,DIPL,29_34     ,African,F,TSHIVENDA,Unemployed,KEMPTON PARK,Gauteng,1
1051_1100,T,DEGR,22_23     ,African,F,ENGLISH,Employed,JOHANNESBURG,Gauteng,1
0000_0000,T,HCER,29_34     ,African,M,SISWATI,Unemployed,WONDERBOOM,Gauteng,1
0951_1000,T,DEGR,24_25     ,African,F,TSHIVENDA,Unemployed,ALBERTON,Gauteng,1
0000_0000,T,DIPL,29_34     ,African,M,XITSONGA,Employed,RANDBURG,Gauteng,1
1201_1300,T,DEGR,22_23     ,African,F,SISWATI,Employed,JOHANNESBURG,Gauteng,1
0000_0000,T,KWAL,22_23     ,Coloured,F,ENGLISH,Employed,DURBAN,KwaZulu-Natal,1
1101_1150,T,DEGR,26_28     ,African,M,ISIXHOSA,Employed,GOODWOOD,Western Cape,1
1051_1100,F,DIPL,26_28     ,African,F,ISIZULU,Unemployed,PIETERMARITZBURG,KwaZulu-Natal,1
0000_0000,F,KWAL,35_40     ,African,F,ENGLISH,Employed,Unknown,Unknown,1
0951_1000,F,DEGR,20_21     ,African,M,NORTHERN SOTHO,Unemployed,KEMPTON PARK,Gauteng,1
1001_1050,F,DIPL,20_21     ,African,F,SETSWANA,Unemployed,RUSTENBURG,Midlands,1
1201_1300,F,DEGR,20_21     ,White,M,AFR/ENG,Employed,WONDERBOOM,Gauteng,1
0000_0000,F,DEGR,20_21     ,African,M,XITSONGA,Unemployed,WITBANK,North Eastern,1
0000_0000,T,KWAL,26_28     ,African,F,ENGLISH,Employed,GOODWOOD,Western Cape,1
1101_1150,T,DEGR,24_25     ,African,F,TSHIVENDA,Employed,WONDERBOOM,Gauteng,1
1001_1050,T,DEGR,24_25     ,African,F,ISIZULU,Employed,DURBAN,KwaZulu-Natal,1
0951_1000,T,DIPL,24_25     ,African,F,SESOTHO,Employed,PRETORIA,Gauteng,1
1101_1150,T,DEGR,26_28     ,African,F,ISIZULU,Unemployed,BOKSBURG,Gauteng,1
1301_1400,T,DEGR,26_28     ,African,M,ENGLISH,Unemployed,RANDBURG,Gauteng,1
0000_0000,T,DEGR,26_28     ,African,F,SETSWANA,Employed,GARANKUWA,Midlands,1
0000_0000,T,DEGR,22_23     ,Indian,M,ENGLISH,Employed,PIETERMARITZBURG,KwaZulu-Natal,1
0901_0950,T,HCER,29_34     ,African,M,ISIZULU,Employed,PIETERMARITZBURG,KwaZulu-Natal,1
1151_1200,T,DEGR,24_25     ,African,F,ISIXHOSA,Employed,RANDBURG,Gauteng,1
1401_3000,F,DEGR,20_21     ,White,F,AFRIKAANS,Employed,PRETORIA,Gauteng,1
1151_1200,F,DEGR,20_21     ,Coloured,F,ENGLISH,Employed,GOODWOOD,Western Cape,1
0000_0000,T,DIPL,29_34     ,African,M,SESOTHO,Employed,RANDBURG,Gauteng,1
1201_1300,T,DEGR,24_25     ,African,F,ENGLISH,Employed,JOHANNESBURG,Gauteng,1
0951_1000,T,DIPL,26_28     ,African,M,XITSONGA,Unemployed,RANDBURG,Gauteng,1
1101_1150,F,DEGR,24_25     ,African,M,ISINDEBELE,Employed,WITBANK,North Eastern,1
0000_0000,T,DIPL,29_34     ,African,M,ISIZULU,Employed,DURBAN,KwaZulu-Natal,1
1101_1150,T,DEGR,29_34     ,African,F,NORTHERN SOTHO,Employed,KEMPTON PARK,Gauteng,1
1151_1200,F,DEGR,22_23     ,African,M,ENGLISH,Employed,RANDBURG,Gauteng,1
1101_1150,F,DEGR,26_28     ,African,M,XITSONGA,Employed,GERMISTON,Gauteng,1
1201_1300,T,DEGR,26_28     ,African,F,TSHIVENDA,Employed,PRETORIA,Gauteng,1
1151_1200,T,DEGR,29_34     ,African,M,ISIZULU,Employed,PRETORIA,Gauteng,1
0000_0000,T,KWAL,35_40     ,African,F,SETSWANA,Employed,BOKSBURG,Gauteng,1
1001_1050,F,DIPL,24_25     ,African,M,ISIZULU,Unemployed,DURBAN,KwaZulu-Natal,1
1051_1100,T,SENR,41_50     ,African,M,ISIXHOSA,Employed,BELLVILLE,Western Cape,1
0951_1000,F,DEGR,26_28     ,African,F,NORTHERN SOTHO,Employed,KEMPTON PARK,Gauteng,1
0000_0000,T,DEGR,24_25     ,African,M,XITSONGA,Student,WONDERBOOM,Gauteng,1
0000_0000,F,DEGR,35_40     ,African,M,ISIZULU,Unemployed,JOHANNESBURG,Gauteng,1
1101_1150,T,DIPL,20_21     ,African,F,ISIZULU,Student,UMLAZI,KwaZulu-Natal,1
0601_0800,F,DIPL,29_34     ,African,M,SESOTHO,Unemployed,JOHANNESBURG,Gauteng,1
1201_1300,T,DEGR,29_34     ,African,F,ISIXHOSA,Employed,PRETORIA,Gauteng,1
0000_0000,F,DEGR,18_19     ,White,M,ENGLISH,Unemployed,KEMPTON PARK,Gauteng,1
0901_0950,T,DIPL,24_25     ,African,F,ENGLISH,Unemployed,JOHANNESBURG,Gauteng,1
0000_0000,F,DEGR,18_19     ,White,M,ENGLISH,Unemployed,RANDBURG,Gauteng,1
1001_1050,T,SENR,35_40     ,African,M,ENGLISH,Employed,KEMPTON PARK,Gauteng,1
0601_0800,T,SENR,29_34     ,African,F,XITSONGA,Employed,PRETORIA,Gauteng,1
0901_0950,T,SENR,29_34     ,African,F,ISIXHOSA,Employed,KUILS RIVER,Western Cape,1
0001_0600,T,KWAL,26_28     ,African,M,ENGLISH,Employed,RANDBURG,Gauteng,1
1151_1200,F,DEGR,26_28     ,African,F,ISIZULU,Employed,DURBAN,KwaZulu-Natal,1
1301_1400,F,DEGR,20_21     ,Indian,M,ENGLISH,Unemployed,JOHANNESBURG,Gauteng,1
0000_0000,F,DEGR,18_19     ,White,M,ENGLISH,Employed,PRETORIA,Gauteng,1
1201_1300,T,DEGR,26_28     ,African,F,XITSONGA,Employed,RANDBURG,Gauteng,1
0901_0950,T,DEGR,29_34     ,African,M,ISIZULU,Employed,UMLAZI,KwaZulu-Natal,1
0000_0000,F,DEGR,18_19     ,White,F,ENGLISH,Unemployed,RANDBURG,Gauteng,1
0000_0000,T,DEGR,29_34     ,African,F,NORTHERN SOTHO,Unemployed,PIETERSBURG,North Eastern,1
0000_0000,T,DEGR,24_25     ,African,F,ISIZULU,Unemployed,BOKSBURG,Gauteng,1
1201_1300,F,DEGR,20_21     ,White,F,AFR/ENG,Employed,BENONI,Gauteng,1
1301_1400,T,DEGR,24_25     ,African,M,SETSWANA,Employed,SOSHANGUWE,Gauteng,1
0001_0600,F,MATR,18_19     ,White,M,ENGLISH,Unemployed,RANDBURG,Gauteng,1
1201_1300,T,DEGR,22_23     ,African,M,SETSWANA,Unemployed,PIETERSBURG,North Eastern,1
1201_1300,T,DEGR,18_19     ,African,M,ISIZULU,Unemployed,UMLAZI,KwaZulu-Natal,1
1201_1300,T,DEGR,24_25     ,African,M,ENGLISH,Unemployed,PRETORIA,Gauteng,1
0000_0000,T,KWAL,41_50     ,African,F,NORTHERN SOTHO,Employed,RANDBURG,Gauteng,1
1301_1400,T,DEGR,20_21     ,Coloured,M,ENGLISH,Unemployed,JOHANNESBURG,Gauteng,1
1151_1200,T,DEGR,24_25     ,African,M,ENGLISH,Employed,PRETORIA,Gauteng,1
1201_1300,F,DEGR,20_21     ,African,F,ENGLISH,Unemployed,BELLVILLE,Western Cape,1
1401_3000,T,MATR,41_50     ,White,M,AFRIKAANS,Employed,PRETORIA,Gauteng,1
1301_1400,T,MATR,35_40     ,Indian,M,ENGLISH,Employed,RANDBURG,Gauteng,1
1101_1150,T,DEGR,24_25     ,African,M,NORTHERN SOTHO,Employed,WONDERBOOM,Gauteng,1
1201_1300,T,MATR,29_34     ,African,M,ENGLISH,Employed,RANDBURG,Gauteng,1
1151_1200,T,MATR,29_34     ,White,M,ENGLISH,Employed,KEMPTON PARK,Gauteng,1
0000_0000,T,DEGR,18_19     ,Indian,M,ENGLISH,Student,RANDBURG,Gauteng,1
0601_0800,T,MATR,29_34     ,African,F,SESOTHO,Employed,KEMPTON PARK,Gauteng,1
0001_0600,F,DIPL,18_19     ,African,F,XITSONGA,Unemployed,KEMPTON PARK,Gauteng,1
1151_1200,T,DEGR,24_25     ,African,F,XITSONGA,Employed,PRETORIA,Gauteng,1
0000_0000,T,DEGR,24_25     ,Indian,M,ENGLISH,Employed,DURBAN,KwaZulu-Natal,1
0951_1000,T,DIPL,26_28     ,African,F,ISIXHOSA,Unemployed,GOODWOOD,Western Cape,1
1151_1200,F,DEGR,24_25     ,Indian,M,ENGLISH,Employed,PIETERMARITZBURG,KwaZulu-Natal,1
0951_1000,F,DIPL,22_23     ,African,M,XITSONGA,Employed,WONDERBOOM,Gauteng,1
0000_0000,T,DEGR,24_25     ,Indian,F,ENGLISH,Unemployed,PIETERMARITZBURG,KwaZulu-Natal,1
0000_0000,T,DEGR,22_23     ,Indian,M,ENGLISH,Unemployed,PIETERMARITZBURG,KwaZulu-Natal,1
1101_1150,F,MATR,35_40     ,African,M,SISWATI,Employed,Unknown,Unknown,1
0901_0950,F,SENR,29_34     ,African,F,ISIZULU,Student,DURBAN,KwaZulu-Natal,1
1051_1100,F,MATR,35_40     ,African,M,TSHIVENDA,Employed,PRETORIA,Gauteng,1
1201_1300,T,DEGR,20_21     ,Coloured,M,ENGLISH,Unemployed,PIETERMARITZBURG,KwaZulu-Natal,1
1201_1300,T,DEGR,22_23     ,White,F,AFRIKAANS,Unemployed,PRETORIA,Gauteng,1
0000_0000,F,KWAL,29_34     ,African,F,SETSWANA,Unemployed,SOSHANGUWE,Gauteng,1
1401_3000,T,MATR,29_34     ,African,M,TSHIVENDA,Employed,PRETORIA,Gauteng,1
0801_0850,T,DIPL,26_28     ,African,F,ISIZULU,Unemployed,ROODEPOORT,Gauteng,1
1201_1300,T,DEGR,24_25     ,African,M,TSHIVENDA,Unemployed,JOHANNESBURG,Gauteng,1
0000_0000,T,KWAL,29_34     ,African,F,SESOTHO,Student,PRETORIA,Gauteng,1
0000_0000,T,KWAL,26_28     ,African,F,SESOTHO,Employed,Unknown,Unknown,1
0001_0600,T,KWAL,35_40     ,African,F,SESOTHO,Employed,JOHANNESBURG,Gauteng,1
0000_0000,T,DEGR,24_25     ,Indian,M,ENGLISH,Employed,RANDBURG,Gauteng,1
1201_1300,T,MATR,41_50     ,Coloured,F,AFR/ENG,Employed,KUILS RIVER,Western Cape,1
0000_0000,F,KWAL,29_34     ,African,M,NORTHERN SOTHO,Unemployed,ROODEPOORT,Gauteng,1
0951_1000,F,DIPL,24_25     ,African,M,ISIZULU,Unemployed,DURBAN,KwaZulu-Natal,1
0000_0000,F,DEGR,18_19     ,Indian,M,ENGLISH,Employed,PRETORIA,Gauteng,1
0000_0000,T,DIPL,29_34     ,African,M,NORTHERN SOTHO,Employed,GERMISTON,Gauteng,1
0000_0000,T,DEGR,29_34     ,Indian,F,ENGLISH,Employed,PRETORIA,Gauteng,1
1051_1100,F,SENR,29_34     ,African,M,ISIZULU,Employed,PIETERMARITZBURG,KwaZulu-Natal,1
0000_0000,F,DEGR,29_34     ,Indian,F,ENGLISH,Employed,DURBAN,KwaZulu-Natal,1
0000_0000,T,DEGR,22_23     ,African,M,SESOTHO,Employed,RUSTENBURG,Midlands,1
1201_1300,T,DEGR,22_23     ,African,M,TSHIVENDA,Employed,THOHOYANDOU,North Eastern,1
1301_1400,T,DEGR,29_34     ,African,M,ISIZULU,Employed,PRETORIA,Gauteng,1
0000_0000,F,DIPL,26_28     ,African,M,NORTHERN SOTHO,Employed,PRETORIA,Gauteng,1
0000_0000,F,DEGR,26_28     ,African,M,ISIZULU,Employed,RANDBURG,Gauteng,1
0901_0950,T,KWAL,29_34     ,African,M,SETSWANA,Employed,JOHANNESBURG,Gauteng,1
0851_0900,T,DEGR,29_34     ,African,M,XITSONGA,Employed,PINETOWN,KwaZulu-Natal,1
0001_0600,T,KWAL,29_34     ,African,M,ISIXHOSA,Employed,RANDBURG,Gauteng,1
0001_0600,F,MATR,35_40     ,White,M,ENGLISH,Employed,BENONI,Gauteng,1
1101_1150,F,DEGR,20_21     ,White,F,AFRIKAANS,Unemployed,PRETORIA,Gauteng,1
1201_1300,T,DEGR,26_28     ,African,F,ISIZULU,Employed,UMLAZI,KwaZulu-Natal,1
1201_1300,T,DEGR,26_28     ,Indian,F,ENGLISH,Employed,DURBAN,KwaZulu-Natal,1
1201_1300,F,DEGR,22_23     ,African,F,ENGLISH,Unemployed,GERMISTON,Gauteng,1
0000_0000,T,DEGR,26_28     ,African,M,ENGLISH,Unemployed,BOKSBURG,Gauteng,1
0000_0000,F,DEGR,18_19     ,African,M,ENGLISH,Unemployed,JOHANNESBURG,Gauteng,1
1101_1150,F,MATR,29_34     ,African,F,ISIZULU,Unemployed,JOHANNESBURG,Gauteng,1
0951_1000,F,DIPL,29_34     ,African,M,ISIXHOSA,Employed,JOHANNESBURG,Gauteng,1
0901_0950,T,DEGR,20_21     ,African,M,NORTHERN SOTHO,Employed,PIETERSBURG,North Eastern,1
1201_1300,T,DEGR,29_34     ,African,F,ISIZULU,Employed,ALBERTON,Gauteng,1
0851_0900,T,MATR,29_34     ,African,M,SISWATI,Employed,KEMPTON PARK,Gauteng,1
1301_1400,F,DEGR,20_21     ,White,M,ENGLISH,Unemployed,GERMISTON,Gauteng,1
0000_0000,T,DEGR,24_25     ,White,F,ENGLISH,Employed,Unknown,Unknown,1
0000_0000,T,DEGR,29_34     ,White,M,ENGLISH,Employed,ALBERTON,Gauteng,1
1201_1300,T,DEGR,24_25     ,African,M,TSHIVENDA,Employed,THOHOYANDOU,North Eastern,1
0000_0000,T,DEGR,26_28     ,African,F,ISIXHOSA,Employed,KUILS RIVER,Western Cape,1
1401_3000,F,MATR,35_40     ,Indian,M,ENGLISH,Employed,BOKSBURG,Gauteng,1
1401_3000,T,MATR,35_40     ,White,F,ENGLISH,Employed,PIETERMARITZBURG,KwaZulu-Natal,1
0801_0850,F,HCER,29_34     ,African,F,SISWATI,Unemployed,ALBERTON,Gauteng,1
0951_1000,T,SENR,35_40     ,African,F,ISIXHOSA,Employed,RANDBURG,Gauteng,1
1151_1200,T,DEGR,24_25     ,White,M,AFR/ENG,Employed,RANDBURG,Gauteng,1
1151_1200,T,DEGR,22_23     ,African,F,SESOTHO,Employed,DURBAN,KwaZulu-Natal,1
1051_1100,F,DIPL,29_34     ,African,F,ISIZULU,Unemployed,DURBAN,KwaZulu-Natal,1
1301_1400,T,MATR,29_34     ,African,M,ENGLISH,Employed,RANDBURG,Gauteng,1
0000_0000,T,DEGR,26_28     ,African,F,ISIXHOSA,Unemployed,KEMPTON PARK,Gauteng,1
0801_0850,T,HCER,29_34     ,African,M,ISIZULU,Employed,DURBAN,KwaZulu-Natal,1
1301_1400,T,DEGR,26_28     ,African,M,TSHIVENDA,Employed,THOHOYANDOU,North Eastern,1
1101_1150,F,DEGR,20_21     ,Indian,F,ENGLISH,Unemployed,DURBAN,KwaZulu-Natal,1
0000_0000,F,DEGR,18_19     ,White,M,ENGLISH,Unemployed,PINETOWN,KwaZulu-Natal,1
0000_0000,T,DEGR,18_19     ,Coloured,M,ENGLISH,Unemployed,PINETOWN,KwaZulu-Natal,1
1201_1300,T,DEGR,26_28     ,African,F,SISWATI,Employed,PRETORIA,Gauteng,1
0000_0000,F,DIPL,20_21     ,African,M,ISIZULU,Unemployed,JOHANNESBURG,Gauteng,1
0000_0000,T,DEGR,22_23     ,Indian,M,ENGLISH,Unemployed,PRETORIA,Gauteng,1
1001_1050,T,DEGR,26_28     ,African,F,SETSWANA,Unemployed,GARANKUWA,Midlands,1
1101_1150,T,DEGR,22_23     ,Indian,F,ENGLISH,Unemployed,PRETORIA,Gauteng,1
1301_1400,F,DEGR,20_21     ,White,M,ENGLISH,Unemployed,KEMPTON PARK,Gauteng,1
1301_1400,T,DEGR,20_21     ,Coloured,F,ENGLISH,Employed,DURBAN,KwaZulu-Natal,1
0801_0850,T,DEGR,29_34     ,African,M,SESOTHO,Employed,PRETORIA,Gauteng,1
1301_1400,T,DEGR,24_25     ,African,M,XITSONGA,Unemployed,SOSHANGUWE,Gauteng,1
1151_1200,F,DEGR,24_25     ,African,M,NORTHERN SOTHO,Unemployed,PIETERSBURG,North Eastern,1
1201_1300,T,DEGR,20_21     ,White,M,ENGLISH,Employed,PRETORIA,Gauteng,1
1301_1400,T,DEGR,26_28     ,Coloured,F,ENGLISH,Employed,BELLVILLE,Western Cape,1
1051_1100,F,DEGR,20_21     ,African,F,ISIXHOSA,Unemployed,JOHANNESBURG,Gauteng,1
0000_0000,T,KWAL,29_34     ,African,F,TSHIVENDA,Employed,PRETORIA,Gauteng,1
0000_0000,F,DEGR,20_21     ,White,M,ENGLISH,Student,GERMISTON,Gauteng,1
0901_0950,T,DEGR,20_21     ,Indian,M,ENGLISH,Unemployed,JOHANNESBURG,Gauteng,1
1151_1200,T,DEGR,29_34     ,White,M,ENGLISH,Employed,PRETORIA,Gauteng,1
1151_1200,T,DEGR,26_28     ,African,M,SETSWANA,Employed,WONDERBOOM,Gauteng,1
1201_1300,T,DEGR,22_23     ,African,F,ISIXHOSA,Employed,MITCHELLS PLAIN,Western Cape,1
0001_0600,F,KWAL,29_34     ,African,F,ISIZULU,Employed,PINETOWN,KwaZulu-Natal,1
1201_1300,F,DEGR,24_25     ,White,M,AFRIKAANS,Employed,PRETORIA,Gauteng,1
0000_0000,T,KWAL,35_40     ,African,M,SETSWANA,Employed,RANDBURG,Gauteng,1
0000_0000,F,DIPL,22_23     ,African,M,NORTHERN SOTHO,Unemployed,PRETORIA,Gauteng,1
1201_1300,T,MATR,35_40     ,Indian,F,ENGLISH,Employed,DURBAN,KwaZulu-Natal,1
0000_0000,F,DEGR,20_21     ,African,M,NORTHERN SOTHO,Unemployed,WITBANK,North Eastern,1
1101_1150,T,DEGR,20_21     ,White,M,AFR/ENG,Unemployed,KEMPTON PARK,Gauteng,1
1401_3000,T,MATR,35_40     ,African,M,SETSWANA,Employed,PRETORIA,Gauteng,1
1201_1300,T,DEGR,29_34     ,African,F,ISIZULU,Unemployed,PRETORIA,Gauteng,1
1201_1300,T,DEGR,26_28     ,African,M,ISIZULU,Employed,PRETORIA,Gauteng,1
1001_1050,F,DEGR,29_34     ,African,F,TSHIVENDA,Unemployed,ROODEPOORT,Gauteng,1
0000_0000,T,DEGR,29_34     ,African,F,XITSONGA,Employed,JOHANNESBURG,Gauteng,1
1101_1150,F,SENR,35_40     ,White,M,AFRIKAANS,Employed,PRETORIA,Gauteng,1
1101_1150,F,DEGR,29_34     ,African,F,NORTHERN SOTHO,Employed,WONDERBOOM,Gauteng,1
0951_1000,T,DIPL,26_28     ,African,F,ISIZULU,Employed,UMLAZI,KwaZulu-Natal,1
1051_1100,T,MATR,29_34     ,African,F,ISIZULU,Employed,JOHANNESBURG,Gauteng,1
1151_1200,T,DEGR,29_34     ,African,M,SISWATI,Employed,JOHANNESBURG,Gauteng,1
1101_1150,T,DEGR,24_25     ,African,M,NORTHERN SOTHO,Unemployed,GERMISTON,Gauteng,1
1051_1100,T,DEGR,24_25     ,Indian,F,ENGLISH,Employed,DURBAN,KwaZulu-Natal,1
1301_1400,T,MATR,29_34     ,African,F,ISIZULU,Employed,UMLAZI,KwaZulu-Natal,1
1201_1300,T,DEGR,26_28     ,African,F,ISIZULU,Employed,DURBAN,KwaZulu-Natal,1
1101_1150,T,DEGR,24_25     ,Indian,M,ENGLISH,Employed,RANDBURG,Gauteng,1
1301_1400,T,DEGR,24_25     ,African,M,ISIZULU,Employed,PINETOWN,KwaZulu-Natal,1
1301_1400,T,MATR,29_34     ,African,M,ISIZULU,Employed,BENONI,Gauteng,1
0000_0000,T,DEGR,20_21     ,African,M,ENGLISH,Student,DURBAN,KwaZulu-Natal,1
1001_1050,T,DEGR,24_25     ,African,M,NORTHERN SOTHO,Unemployed,JOHANNESBURG,Gauteng,1
0951_1000,T,MATR,29_34     ,African,M,NORTHERN SOTHO,Employed,PRETORIA,Gauteng,1
1101_1150,T,DIPL,24_25     ,African,F,TSHIVENDA,Employed,PRETORIA,Gauteng,1
1201_1300,F,MATR,35_40     ,African,F,SETSWANA,Employed,PRETORIA,Gauteng,1
0851_0900,F,MATR,35_40     ,White,M,ENGLISH,Employed,ALBERTON,Gauteng,1
1151_1200,T,DEGR,29_34     ,African,F,ISINDEBELE,Employed,SOSHANGUWE,Gauteng,1
0000_0000,T,KWAL,26_28     ,Coloured,M,AFR/ENG,Employed,BELLVILLE,Western Cape,1
0001_0600,T,KWAL,35_40     ,African,F,ISIZULU,Employed,PRETORIA,Gauteng,1
1401_3000,T,MATR,29_34     ,African,F,ISIZULU,Employed,JOHANNESBURG,Gauteng,1
1201_1300,F,DEGR,26_28     ,African,F,SETSWANA,Unemployed,RUSTENBURG,Midlands,1
0000_0000,T,KWAL,41_50     ,African,M,ENGLISH,Employed,RANDBURG,Gauteng,1
1201_1300,T,DEGR,24_25     ,African,F,ISIZULU,Unemployed,ROODEPOORT,Gauteng,1
0000_0000,T,DEGR,24_25     ,African,M,ISIZULU,Unemployed,BENONI,Gauteng,1
0000_0000,T,DEGR,24_25     ,Indian,M,ENGLISH,Employed,PRETORIA,Gauteng,1
0000_0000,T,DEGR,26_28     ,African,F,ISIXHOSA,Employed,BELLVILLE,Western Cape,1
0000_0000,F,DEGR,22_23     ,White,M,ENGLISH,Employed,BOKSBURG,Gauteng,1
1201_1300,T,MATR,29_34     ,African,M,SESOTHO,Employed,PRETORIA,Gauteng,1
0851_0900,T,DIPL,29_34     ,African,F,NORTHERN SOTHO,Unemployed,JOHANNESBURG,Gauteng,1
1201_1300,F,MATR,35_40     ,African,M,SETSWANA,Employed,JOHANNESBURG,Gauteng,1
1101_1150,T,DEGR,26_28     ,African,M,XITSONGA,Unemployed,JOHANNESBURG,Gauteng,1
1201_1300,T,DEGR,26_28     ,African,M,ISIZULU,Employed,JOHANNESBURG,Gauteng,1
1101_1150,T,DEGR,24_25     ,African,M,ISIZULU,Employed,GERMISTON,Gauteng,1
1151_1200,T,DEGR,24_25     ,African,M,TSHIVENDA,Employed,JOHANNESBURG,Gauteng,1
1201_1300,T,DEGR,29_34     ,African,M,ISIZULU,Employed,BELLVILLE,Western Cape,1
1101_1150,T,DEGR,22_23     ,White,M,AFRIKAANS,Unemployed,WONDERBOOM,Gauteng,1
1401_3000,T,DEGR,24_25     ,African,F,ISIZULU,Unemployed,BENONI,Gauteng,1
1101_1150,F,DEGR,29_34     ,African,M,ISIZULU,Employed,DURBAN,KwaZulu-Natal,1
0000_0000,T,DEGR,26_28     ,African,M,ISIXHOSA,Employed,GOODWOOD,Western Cape,1
1201_1300,T,MATR,35_40     ,African,F,NORTHERN SOTHO,Employed,RANDBURG,Gauteng,1
0000_0000,F,DEGR,29_34     ,African,M,NORTHERN SOTHO,Employed,BOKSBURG,Gauteng,1
1101_1150,F,DEGR,20_21     ,Coloured,M,ENGLISH,Unemployed,BELLVILLE,Western Cape,1
1201_1300,T,DEGR,22_23     ,White,M,AFRIKAANS,Employed,PRETORIA,Gauteng,1
